[Starting] Opening the serial port - COM3
[Done] Closed the serial port 

[Starting] Opening the serial port - COM3
1257.00,31.99,27.74,1005.07,1171.00,34.22,25.09,988.04,
1251.00,31.97,27.74,1005.04,1171.00,34.36,25.09,987.49,
1247.00,31.96,27.76,1005.05,1171.00,34.56,25.09,986.03,
1242.00,31.95,27.76,1005.09,1171.00,34.57,25.08,986.22,
1237.00,31.94,27.77,1005.06,1172.00,34.63,25.07,985.63,
1235.00,31.93,27.78,1005.07,1172.00,34.71,25.06,983.87,
ovf,31.92,27.79,1005.11,1172.00,34.72,25.07,983.38,
1234.00,31.91,27.80,1005.07,1173.00,34.84,25.07,992.19,
1235.00,31.88,27.81,1005.09,1173.00,34.84,25.07,994.79,
1236.00,31.87,27.82,1005.06,1173.00,34.91,25.08,988.45,
1237.00,31.86,27.83,1005.04,1173.00,34.86,25.07,984.38,
1237.00,31.85,27.84,1005.08,1173.00,34.83,25.08,982.82,
1240.00,31.84,27.85,1005.06,1173.00,35.20,25.11,1004.91,
1244.00,31.83,27.85,1005.05,1173.00,35.00,25.12,1004.94,
1251.00,31.81,27.86,1005.04,1174.00,34.72,25.15,1004.98,
1256.00,31.80,27.88,1005.07,1174.00,34.50,25.16,1004.97,
1261.00,31.80,27.88,1005.06,1174.00,34.37,25.18,1004.96,
1264.00,31.78,27.89,1005.05,1174.00,34.28,25.20,1004.94,
1267.00,31.78,27.89,1005.04,1175.00,34.21,25.22,1004.96,
1270.00,31.77,27.90,1005.03,1175.00,34.14,25.23,1004.94,
1270.00,31.75,27.91,1005.06,1174.00,34.07,25.26,1004.97,
1273.00,31.74,27.92,1005.06,1175.00,34.01,25.28,1004.97,
1275.00,31.73,27.93,1005.06,1174.00,33.95,25.30,1004.96,
1275.00,31.72,27.93,1005.07,1173.00,33.88,25.31,1004.96,
1276.00,31.70,27.94,1005.06,1173.00,33.79,25.34,1004.96,
1277.00,31.70,27.95,1005.05,1174.00,33.76,25.36,1004.95,
1278.00,31.69,27.96,1005.06,1173.00,33.69,25.37,1004.96,
1278.00,31.68,27.97,1005.10,1173.00,33.62,25.39,1004.98,
1277.00,31.67,27.98,1005.05,1173.00,33.58,25.41,1004.95,
1277.00,31.66,27.98,1005.03,1173.00,33.54,25.42,1004.95,
1278.00,31.63,28.00,1005.05,1173.00,33.48,25.44,1004.94,
1278.00,31.63,28.01,1005.04,1173.00,33.43,25.45,1004.94,
1279.00,31.62,28.02,1005.07,1173.00,33.39,25.47,1004.95,
ovf,31.61,28.02,1005.11,1173.00,33.36,25.49,1004.95,
1278.00,31.59,28.03,1005.09,1173.00,33.28,25.50,1004.96,
1279.00,31.58,28.04,1005.07,1173.00,33.24,25.52,1004.95,
1279.00,31.57,28.05,1005.08,1173.00,33.21,25.53,1004.96,
1279.00,31.56,28.06,1005.07,1173.00,33.17,25.54,1004.94,
1279.00,31.55,28.06,1005.08,1173.00,33.13,25.56,1004.95,
1278.00,31.54,28.07,1005.09,1173.00,33.08,25.57,1004.95,
1278.00,31.52,28.08,1005.08,1173.00,33.07,25.58,1004.94,
1278.00,31.51,28.09,1005.10,1173.00,33.06,25.59,1004.95,
1278.00,31.50,28.09,1005.09,1173.00,32.95,25.61,1004.93,
[Starting] Opening the serial port - COM3
917.00,31.35,27.76,1005.20,1161.00,31.16,25.23,997.86,
908.00,31.34,27.79,1005.22,1160.00,30.96,25.25,1004.73,
899.00,31.32,27.80,1005.21,1161.00,31.04,25.29,1005.09,
892.00,31.31,27.81,1005.22,1161.00,31.07,25.30,1000.32,
877.00,31.29,27.82,1005.23,1160.00,30.69,25.29,998.95,
865.00,31.28,27.81,1005.22,1159.00,31.16,25.29,998.74,
857.00,31.27,27.83,1005.23,1158.00,31.25,25.29,985.08,
851.00,31.27,27.83,1005.22,1157.00,31.39,25.31,1005.06,
849.00,31.26,27.84,1005.19,1157.00,31.42,25.34,1005.02,
845.00,31.25,27.85,1005.18,1157.00,31.46,25.35,1005.09,
